t,phase,shoulder_pan_actual_deg,shoulder_pan_desired_deg,shoulder_pan_error_deg,shoulder_lift_actual_deg,shoulder_lift_desired_deg,shoulder_lift_error_deg,elbow_flex_actual_deg,elbow_flex_desired_deg,elbow_flex_error_deg,wrist_flex_actual_deg,wrist_flex_desired_deg,wrist_flex_error_deg,wrist_roll_actual_deg,wrist_roll_desired_deg,wrist_roll_error_deg
0.002,move_to_zero,-4.376474382407018,-4.4003158666,0.02384148419298171,-92.21682027023317,-92.2462050161,0.02938474586683526,89.9402674989065,89.9543738355,-0.014106336593499691,55.09939055982472,55.1185398916,-0.019149331775281553,0.0017248340730163765,0.0,0.0017248340730163765
0.004,move_to_zero,-4.330949804675434,-4.3959155507334,0.06496574605796557,-92.15695291138753,-92.15395881108391,-0.0029941003036242364,89.91127268716185,89.86441946166448,0.046853225497372364,55.0612197132036,55.0634213517084,-0.002201638504800485,0.0044616636415857934,0.0,0.0044616636415857934
0.006,move_to_zero,-4.266082988122292,-4.3915152348668,0.12543224674450748,-92.0687144503435,-92.0617126060678,-0.007001844275706048,89.86807687256248,89.77446508782899,0.09361178473349696,55.00505192319761,55.008302811816804,-0.003250888619191983,0.0075273872293740015,0.0,0.0075273872293740015
0.008,move_to_zero,-4.184064675452182,-4.3871149190002,0.20305024354801748,-91.95415737505154,-91.9694664010517,0.015309026000167592,89.81134464196107,89.68451071399349,0.12683392796758142,54.93187696169855,54.953184271925196,-0.021307310226646337,0.01037966100587729,0.0,0.01037966100587729
0.01,move_to_zero,-4.086920077018165,-4.382714603133599,0.2957945261154338,-91.81525868787462,-91.8772201960356,0.061961508160976564,89.7417238566331,89.594556340158,0.14716751647510762,54.842666932839556,54.8980657320336,-0.05539879919404456,0.012694347937817999,0.0,0.012694347937817999
0.012,move_to_zero,-3.97653671833088,-4.378314287266999,0.40177756893611916,-91.65388825910004,-91.7849739910195,0.13108573191945538,89.65984407754299,89.50460196632248,0.15524211122050247,54.738373488495384,54.842947192142,-0.104573703646615,0.014545815425082386,0.0,0.014545815425082386
0.014,move_to_zero,-3.854647289797931,-4.373913971400399,0.5192666816024682,-91.47182897479813,-91.69272778600339,0.22089881120525945,89.56633154343805,89.41464759248699,0.15168395095106746,54.61989629007942,54.787828652250404,-0.16793236217098695,0.01600076130062779,0.0,0.01600076130062779
0.016,move_to_zero,-3.7228692009312048,-4.369513655533799,0.6466444546025945,-91.27075485213155,-91.6004815809873,0.3297267288557606,89.46177874354693,89.32469321865149,0.1370855248954399,54.48811180461119,54.7327101123588,-0.2445983077476157,0.01711760240291379,0.0,0.01711760240291379
0.018000000000000002,move_to_zero,-3.582670306515843,-4.3651133396672,0.782443033151357,-91.05227313770354,-91.5082353759712,0.45596223826765936,89.34677142939306,89.234738844816,0.11203258457706511,54.34384982640513,54.6775915724672,-0.3337417460620671,0.017812948280919155,0.0,0.017812948280919155
0.020000000000000004,move_to_zero,-3.435424141009221,-4.3607130238006,0.9252888827913792,-90.81793069494917,-91.4159891709551,0.5980584760059315,89.22190557995393,89.1447844709805,0.07712110897342939,54.18792656674027,54.6224730325756,-0.4345464658353251,0.018047969895602676,0.0,0.018047969895602676
0.022000000000000006,move_to_zero,-3.2824110176818295,-4.356312707934,1.0739016902521707,-90.56919501181407,-91.323742965939,0.7545479541249307,89.0877406783232,89.05483009714499,0.032910581178214215,54.02109574025024,54.567354492684,-0.5462587524337579,0.017864634188045847,0.0,0.017864634188045847
0.024000000000000007,move_to_zero,-3.124782472807462,-4.351912392067399,1.2271299192599376,-90.30748363520216,-91.2314967609229,0.9240131257207338,88.94482801048424,88.96487572330949,-0.020047712825245867,53.84409928840453,54.5122359527924,-0.6681366643878732,0.017323941082841642,0.0,0.017323941082841642
0.02600000000000001,move_to_zero,-2.9636104407615265,-4.3475120762007995,1.383901635439273,-90.0341058098807,-91.1392505559068,1.1051447460260988,88.79372183997299,88.874921349474,-0.08119950950100474,53.65763146978675,54.4571174129008,-0.7994859431140497,0.016545998424291226,0.0,0.016545998424291226
0.02800000000000001,move_to_zero,-2.799849695379756,-4.3431117603341995,1.5432620649544435,-89.75032767225039,-91.0470043508907,1.2966766786403099,88.63494989550074,88.78496697563848,-0.15001708013774362,53.462369402974204,54.401998873009205,-0.9396294700350012,0.0156569131397439,0.0,0.0156569131397439
0.030000000000000013,move_to_zero,-2.6344069127672856,-4.3387114444676,1.704304531700314,-89.45734245972977,-90.9547581458746,1.4974156861448336,88.46902250175884,88.695012601803,-0.22599010004415732,53.25897366313363,54.3468803331176,-1.0879066699839726,0.014777951049014132,0.0,0.014777951049014132
0.032000000000000015,move_to_zero,-2.468078164890075,-4.334311128601,1.8662329637109245,-89.15628462432358,-90.8625119408585,1.706227316534921,88.2964555429279,88.60505822796749,-0.3086026850395882,53.048057383127855,54.291761793225994,-1.2437044100981396,0.013997024455721893,0.0,0.013997024455721893
0.034000000000000016,move_to_zero,-2.301587221220748,-4.3299108127344,2.0283235915136517,-88.84824214072161,-90.7702657358424,1.9220235951207911,88.11771181386584,88.51510385413198,-0.3973920402661406,52.83020550536903,54.2366432533344,-1.40643774796537,0.013329917327922002,0.0,0.013329917327922002
0.03600000000000002,move_to_zero,-2.1355579229654333,-4.3255104968678,2.1899525739023664,-88.5342296895697,-90.67801953082629,2.1437898412565914,87.93325694111297,88.4251494802965,-0.4918925391835245,52.605983579549786,54.1815247134428,-1.5755411338930116,0.01275911146722765,0.0,0.01275911146722765
0.03800000000000002,move_to_zero,-1.9705841235587365,-4.3211101810012,2.3505260574424636,-88.21518084437739,-90.5857733258102,2.3705924814328085,87.74355579902893,88.33519510646099,-0.591639307432061,52.375911710179814,54.1264061735512,-1.750494463371389,0.01226849721141492,0.0,0.01226849721141492
0.04000000000000002,move_to_zero,-1.8072070044479298,-4.316709865134599,2.509502860686669,-87.89197926527342,-90.4935271207941,2.6015478555206784,87.54903939124556,88.24524073262549,-0.6962013413799326,52.140518513736744,54.0712876336596,-1.9307691199228572,0.011844625793630381,0.0,0.011844625793630381
