t_s,des_x,des_y,des_z,act_x,act_y,act_z,err_x,err_y,err_z
2.182968068122863770e+01,3.848623340246195568e-01,8.763780917352703009e-03,3.058868077805763086e-01,3.681322179196184763e-01,-1.775062850492250405e-03,3.062063143506423279e-01,1.673011610500108048e-02,1.053884376784495341e-02,-3.195065700660193464e-04
2.184956288337707520e+01,3.849223190147477158e-01,9.120488543650806176e-03,3.058868077805763086e-01,3.688487510203053432e-01,-1.259336030416499186e-03,3.062298990971019652e-01,1.607356799444237261e-02,1.037982457406730515e-02,-3.430913165256566089e-04
2.186981773376464844e+01,3.849803049493578100e-01,9.480725498341795524e-03,3.058868077805763086e-01,3.690876852712415834e-01,-1.087362396086977373e-03,3.062377636377958678e-01,1.589261967811622656e-02,1.056808789442877268e-02,-3.509558572195592419e-04
2.188960456848144531e+01,3.850356972741649231e-01,9.840788299792981725e-03,3.058868077805763086e-01,3.690876852712415834e-01,-1.087362396086977373e-03,3.062377636377958678e-01,1.594801200292333965e-02,1.092815069587995888e-02,-3.509558572195592419e-04
2.190953516960144043e+01,3.850887415546291326e-01,1.020211527612509446e-02,3.058868077805763086e-01,3.690876852712415834e-01,-1.087362396086977373e-03,3.062377636377958678e-01,1.600105628338754915e-02,1.128947767221207162e-02,-3.509558572195592419e-04
2.192964005470275879e+01,3.851397566884403045e-01,1.056699103016126018e-02,3.058868077805763086e-01,3.690876852712415834e-01,-1.087362396086977373e-03,3.062377636377958678e-01,1.605207141719872110e-02,1.165435342624823734e-02,-3.509558572195592419e-04
2.194955801963806152e+01,3.851880867766373506e-01,1.093066818330744837e-02,3.058868077805763086e-01,3.696245889600683898e-01,-6.657812187813376111e-04,3.062359686261785230e-01,1.556349781656896081e-02,1.159644940208878587e-02,-3.491608456022143869e-04
2.196980929374694824e+01,3.852342860359671550e-01,1.129721516116258088e-02,3.058868077805763086e-01,3.698088098080877240e-01,-5.211294989134266894e-04,3.062353527269600084e-01,1.542547622787943107e-02,1.181834466007600747e-02,-3.485449463836998163e-04
2.198973298072814941e+01,3.852779038821040336e-01,1.166299870688093307e-02,3.058868077805763086e-01,3.698088098080877240e-01,-5.211294989134266894e-04,3.062353527269600084e-01,1.546909407401630965e-02,1.218412820579435965e-02,-3.485449463836998163e-04
2.200946450233459473e+01,3.853191850416157749e-01,1.202986996952192661e-02,3.058868077805763086e-01,3.698088098080877240e-01,-5.211294989134266894e-04,3.062353527269600084e-01,1.551037523352805092e-02,1.255099946843535319e-02,-3.485449463836998163e-04
2.202970576286315918e+01,3.853583430204498006e-01,1.239987588677863087e-02,3.058868077805763086e-01,3.698088098080877240e-01,-5.211294989134266894e-04,3.062353527269600084e-01,1.554953321236207664e-02,1.292100538569205745e-02,-3.485449463836998163e-04
2.204961752891540527e+01,3.853949642501481310e-01,1.276910360257977294e-02,3.058868077805763086e-01,3.704473239126568895e-01,-1.181056354089245544e-05,3.062460014813776499e-01,1.494764033749124144e-02,1.278091416612066496e-02,-3.591937008013412758e-04
2.206954455375671387e+01,3.854293125884561411e-01,1.314008280596521902e-02,3.058868077805763086e-01,3.706488387518115935e-01,1.489303231608710002e-04,3.062493622247320912e-01,1.478047383664454761e-02,1.299115248280434745e-02,-3.625544441557826403e-04
2.208966493606567383e+01,3.854613045861133847e-01,1.351196851543912981e-02,3.058868077805763086e-01,3.706488387518115935e-01,1.489303231608710002e-04,3.062493622247320912e-01,1.481246583430179120e-02,1.336303819227825825e-02,-3.625544441557826403e-04
2.210973024368286133e+01,3.854912077079168942e-01,1.388824695619248970e-02,3.058868077805763086e-01,3.706488387518115935e-01,1.489303231608710002e-04,3.062493622247320912e-01,1.484236895610530071e-02,1.373931663303161813e-02,-3.625544441557826403e-04
2.212954354286193848e+01,3.855181119841527559e-01,1.425683824949827011e-02,3.058868077805763086e-01,3.706488387518115935e-01,1.489303231608710002e-04,3.062493622247320912e-01,1.486927323234116249e-02,1.410790792633739854e-02,-3.625544441557826403e-04
2.214979910850524902e+01,3.855431113584468772e-01,1.463240807264077660e-02,3.058868077805763086e-01,3.712418584503214825e-01,6.927019204537745002e-04,3.062852849403034372e-01,1.430125290812539474e-02,1.393970615218700221e-02,-3.984771597271286048e-04
2.216947793960571289e+01,3.855654849990127753e-01,1.500439602148307197e-02,3.058868077805763086e-01,3.714192862800534956e-01,8.553950225885340215e-04,3.062960327948484607e-01,1.414619871895927972e-02,1.414900099889453838e-02,-4.092250142721520767e-04
2.218968129158020020e+01,3.855857019957086296e-01,1.538045354753166637e-02,3.058868077805763086e-01,3.714192862800534956e-01,8.553950225885340215e-04,3.062960327948484607e-01,1.416641571565513402e-02,1.452505852494313278e-02,-4.092250142721520767e-04
2.220950150489807129e+01,3.856034560225171659e-01,1.575513918542411490e-02,3.058868077805763086e-01,3.714192862800534956e-01,8.553950225885340215e-04,3.062960327948484607e-01,1.418416974246367035e-02,1.489974416283558131e-02,-4.092250142721520767e-04
2.222959280014038086e+01,3.856188787875529655e-01,1.613096003951808993e-02,3.058868077805763086e-01,3.714192862800534956e-01,8.553950225885340215e-04,3.062960327948484607e-01,1.419959250749947000e-02,1.527556501692955634e-02,-4.092250142721520767e-04
2.224980640411376953e+01,3.856320011356755284e-01,1.650928836953977769e-02,3.058868077805763086e-01,3.721277390829417220e-01,1.623652135086711950e-03,3.062788336527807465e-01,1.350426205273380642e-02,1.488563623445306530e-02,-3.920258722044378530e-04
2.226995420455932617e+01,3.856426772038257234e-01,1.688591448226452532e-02,3.058868077805763086e-01,3.723514070207109006e-01,1.866201085882660850e-03,3.062734036557195338e-01,1.329127018311482278e-02,1.501971339638186534e-02,-3.865958751432252427e-04
2.228988790512084961e+01,3.856509817925947159e-01,1.726275305046427039e-02,3.058868077805763086e-01,3.723514070207109006e-01,1.866201085882660850e-03,3.062734036557195338e-01,1.329957477188381532e-02,1.539655196458161041e-02,-3.865958751432252427e-04
2.230983281135559082e+01,3.856568963943102224e-01,1.763826297390699849e-02,3.058868077805763086e-01,3.723514070207109006e-01,1.866201085882660850e-03,3.062734036557195338e-01,1.330548937359932182e-02,1.577206188802433851e-02,-3.865958751432252427e-04
2.232969903945922852e+01,3.856604670554663605e-01,1.801520931107054510e-02,3.058868077805763086e-01,3.723514070207109006e-01,1.866201085882660850e-03,3.062734036557195338e-01,1.330906003475545996e-02,1.614900822518788512e-02,-3.865958751432252427e-04
2.234977316856384277e+01,3.856616686639945946e-01,1.839075365029164966e-02,3.058868077805763086e-01,3.727044059164859036e-01,2.347744423900769654e-03,3.062886544820902501e-01,1.295726274750869100e-02,1.604300922639087870e-02,-4.018467015139415288e-04
2.236999607086181641e+01,3.856605093066425849e-01,1.876795696006311118e-02,3.058868077805763086e-01,3.728327642586757862e-01,2.522844417981146004e-03,3.062942000257545816e-01,1.282774504796679871e-02,1.624511254208196517e-02,-4.073922451782729937e-04
2.238986039161682129e+01,3.856569600093927574e-01,1.914657899870119209e-02,3.058868077805763086e-01,3.728327642586757862e-01,2.522844417981146004e-03,3.062942000257545816e-01,1.282419575071697126e-02,1.662373458072004609e-02,-4.073922451782729937e-04
2.240970492362976074e+01,3.856510683872999556e-01,1.952255379383423251e-02,3.058868077805763086e-01,3.728327642586757862e-01,2.522844417981146004e-03,3.062942000257545816e-01,1.281830412862416946e-02,1.699970937585308650e-02,-4.073922451782729937e-04
2.243097186088562012e+01,3.856426322185326772e-01,1.990577138706968452e-02,3.058868077805763086e-01,3.728327642586757862e-01,2.522844417981146004e-03,3.062942000257545816e-01,1.280986795985689097e-02,1.738292696908853852e-02,-4.073922451782729937e-04
2.244975590705871582e+01,3.856321395268045293e-01,2.027621500230648854e-02,3.058868077805763086e-01,3.735393438511770969e-01,3.463421125653221282e-03,3.063341954848074478e-01,1.209279567562743241e-02,1.681279387665326683e-02,-4.473877042311391605e-04
2.246976017951965332e+01,3.856191523295166013e-01,2.065170589018549413e-02,3.058868077805763086e-01,3.737745294536182761e-01,3.776492861638268764e-03,3.063475080064710920e-01,1.184462287589832519e-02,1.687521302854722710e-02,-4.607002258947834328e-04
2.248978519439697266e+01,3.856037346293266221e-01,2.102845258008635698e-02,3.058868077805763086e-01,3.737745294536182761e-01,3.776492861638268764e-03,3.063475080064710920e-01,1.182920517570834607e-02,1.725195971844808995e-02,-4.607002258947834328e-04
2.250967741012573242e+01,3.855860564604627894e-01,2.140242869183179783e-02,3.058868077805763086e-01,3.737745294536182761e-01,3.776492861638268764e-03,3.063475080064710920e-01,1.181152700684451329e-02,1.762593583019352733e-02,-4.607002258947834328e-04
2.252957129478454590e+01,3.855659810761389306e-01,2.177678524436988880e-02,3.058868077805763086e-01,3.737745294536182761e-01,3.776492861638268764e-03,3.063475080064710920e-01,1.179145162252065449e-02,1.800029238273161830e-02,-4.607002258947834328e-04
2.254972720146179199e+01,3.855434472717156336e-01,2.215218533157685410e-02,3.058868077805763086e-01,3.741684955003461988e-01,4.393645829346927781e-03,3.063216967751620778e-01,1.137495177136943481e-02,1.775853950222992805e-02,-4.348889945857692396e-04
2.256972384452819824e+01,3.855186298398673994e-01,2.252563703652439922e-02,3.058868077805763086e-01,3.742933685556772971e-01,4.589261104633972355e-03,3.063135155439565271e-01,1.122526128419010227e-02,1.793637593189042687e-02,-4.267077633802185410e-04
2.259150195121765137e+01,3.854911627537196961e-01,2.290224414994239746e-02,3.058868077805763086e-01,3.742933685556772971e-01,4.589261104633972355e-03,3.063135155439565271e-01,1.119779419804239895e-02,1.831298304530842511e-02,-4.267077633802185410e-04
2.260961341857910156e+01,3.854619706826312164e-01,2.326987713897367416e-02,3.058868077805763086e-01,3.742933685556772971e-01,4.589261104633972355e-03,3.063135155439565271e-01,1.116860212695391930e-02,1.868061603433970180e-02,-4.267077633802185410e-04
2.262975859642028809e+01,3.854299610058695147e-01,2.364255216409093252e-02,3.058868077805763086e-01,3.742933685556772971e-01,4.589261104633972355e-03,3.063135155439565271e-01,1.113659245019221755e-02,1.905329105945696017e-02,-4.267077633802185410e-04
2.264961290359497070e+01,3.853956466259210178e-01,2.401367611268189275e-02,3.058868077805763086e-01,3.747969889835317536e-01,5.457941452390190420e-03,3.063790290072402334e-01,1.059865764238926422e-02,1.855573466029170060e-02,-4.922212266639247602e-04
2.266975569725036621e+01,3.853590422683925154e-01,2.438319874573872947e-02,3.058868077805763086e-01,3.750171530349518112e-01,5.837696073476100062e-03,3.064076690478369502e-01,1.034188923344070421e-02,1.854550267226262941e-02,-5.208612672606416361e-04
2.268975996971130371e+01,3.853201383661213342e-01,2.475129307532961467e-02,3.058868077805763086e-01,3.750171530349518112e-01,5.837696073476100062e-03,3.064076690478369502e-01,1.030298533116952298e-02,1.891359700185351461e-02,-5.208612672606416361e-04
2.270950412750244141e+01,3.852788072506660999e-01,2.511910164241146562e-02,3.058868077805763086e-01,3.750171530349518112e-01,5.837696073476100062e-03,3.064076690478369502e-01,1.026165421571428871e-02,1.928140556893536556e-02,-5.208612672606416361e-04
2.272961187362670898e+01,3.852350456723650507e-01,2.548648829672943775e-02,3.058868077805763086e-01,3.750171530349518112e-01,5.837696073476100062e-03,3.064076690478369502e-01,1.021789263741323950e-02,1.964879222325333769e-02,-5.208612672606416361e-04
2.274964642524719238e+01,3.851891704074380529e-01,2.585085783927769387e-02,3.058868077805763086e-01,3.753044283176643625e-01,6.412913829238550342e-03,3.063818489194493622e-01,9.884742089773690399e-03,1.943794401003914180e-02,-4.950411388730535656e-04
2.276979851722717285e+01,3.851404142949075293e-01,2.621808496559178275e-02,3.058868077805763086e-01,3.753959416394286319e-01,6.596153010384125416e-03,3.063736237575251931e-01,9.744472655478897405e-03,1.962193195520765820e-02,-4.868159769488844546e-04
2.278974032402038574e+01,3.850897883913838582e-01,2.658047762589148960e-02,3.058868077805763086e-01,3.753959416394286319e-01,6.596153010384125416e-03,3.063736237575251931e-01,9.693846751955226271e-03,1.998432461550736505e-02,-4.868159769488844546e-04
2.280957603454589844e+01,3.850367672915546158e-01,2.694199091097536358e-02,3.058868077805763086e-01,3.753959416394286319e-01,6.596153010384125416e-03,3.063736237575251931e-01,9.640825652125983858e-03,2.034583790059123903e-02,-4.868159769488844546e-04
2.282968521118164062e+01,3.849812535911393274e-01,2.730314583331783923e-02,3.058868077805763086e-01,3.753959416394286319e-01,6.596153010384125416e-03,3.063736237575251931e-01,9.585311951710695499e-03,2.070699282293371468e-02,-4.868159769488844546e-04
2.285057735443115234e+01,3.849210001363344569e-01,2.767742302968123624e-02,3.058868077805763086e-01,3.759663338388055664e-01,7.743895447397431374e-03,3.064614026161773808e-01,8.954666297528890428e-03,1.993352758228380400e-02,-5.745948356010721625e-04
2.286956548690795898e+01,3.848631630251125868e-01,2.802129287370822008e-02,3.058868077805763086e-01,3.761007667608344818e-01,8.014401197147956804e-03,3.064820907820987594e-01,8.762396264278105029e-03,2.000689167656026501e-02,-5.952830015224508386e-04
2.288959264755249023e+01,3.848009611692811971e-01,2.837609201849143614e-02,3.058868077805763086e-01,3.761007667608344818e-01,8.014401197147956804e-03,3.064820907820987594e-01,8.700194408446715322e-03,2.036169082134348107e-02,-5.952830015224508386e-04
2.291109037399291992e+01,3.847317836986228201e-01,2.875430276458278839e-02,3.058868077805763086e-01,3.761007667608344818e-01,8.014401197147956804e-03,3.064820907820987594e-01,8.631016937788338339e-03,2.073990156743483332e-02,-5.952830015224508386e-04
2.292977786064147949e+01,3.846688791320577172e-01,2.908473867052453060e-02,3.058868077805763086e-01,3.761007667608344818e-01,8.014401197147956804e-03,3.064820907820987594e-01,8.568112371223235435e-03,2.107033747337657553e-02,-5.952830015224508386e-04
2.294984483718872070e+01,3.845995100565658409e-01,2.943567870794051161e-02,3.058868077805763086e-01,3.765051626292361675e-01,9.030445960044573145e-03,3.064574055817776976e-01,8.094347427329673383e-03,2.040523274789593847e-02,-5.705978012013890321e-04
2.296962904930114746e+01,3.845279320050802863e-01,2.978434530419635934e-02,3.058868077805763086e-01,3.766296095042790948e-01,9.343118777761474231e-03,3.064498090747908576e-01,7.898322500801191470e-03,2.044122652643488511e-02,-5.630012942145490307e-04
2.298979783058166504e+01,3.844535643189501695e-01,3.013343065276189586e-02,3.058868077805763086e-01,3.766296095042790948e-01,9.343118777761474231e-03,3.064498090747908576e-01,7.823954814671074676e-03,2.079031187500042163e-02,-5.630012942145490307e-04
2.300971984863281250e+01,3.843772753823251898e-01,3.047879836625519423e-02,3.058868077805763086e-01,3.766296095042790948e-01,9.343118777761474231e-03,3.064498090747908576e-01,7.747665878046094967e-03,2.113567958849372000e-02,-5.630012942145490307e-04
2.302963519096374512e+01,3.842988014951308484e-01,3.082172982688079904e-02,3.058868077805763086e-01,3.766296095042790948e-01,9.343118777761474231e-03,3.064498090747908576e-01,7.669191990851753626e-03,2.147861104911932481e-02,-5.630012942145490307e-04
2.304975199699401855e+01,3.842175508973217912e-01,3.116469358957398711e-02,3.058868077805763086e-01,3.770068038610968619e-01,1.036266934174564537e-02,3.065167920416895231e-01,7.210747036224929296e-03,2.080202424782834347e-02,-6.299842611132144832e-04
2.307012557983398438e+01,3.841332478066640799e-01,3.150855738987659582e-02,3.058868077805763086e-01,3.771267528364529720e-01,1.068688958328205089e-02,3.065380928329144994e-01,7.006494970211107898e-03,2.082166780659454319e-02,-6.512850523381907841e-04
2.308966159820556641e+01,3.840481616705611057e-01,3.184418803092317618e-02,3.058868077805763086e-01,3.771267528364529720e-01,1.068688958328205089e-02,3.065380928329144994e-01,6.921408834108133679e-03,2.115729844764112355e-02,-6.512850523381907841e-04
2.310974836349487305e+01,3.839603168272623379e-01,3.217955186580001570e-02,3.058868077805763086e-01,3.771267528364529720e-01,1.068688958328205089e-02,3.065380928329144994e-01,6.833563990809365940e-03,2.149266228251796307e-02,-6.512850523381907841e-04
2.312955141067504883e+01,3.838704146963414776e-01,3.251188498828654766e-02,3.058868077805763086e-01,3.771267528364529720e-01,1.068688958328205089e-02,3.065380928329144994e-01,6.743661859888505639e-03,2.182499540500449503e-02,-6.512850523381907841e-04
2.314958190917968750e+01,3.837773223343746709e-01,3.284522129962640785e-02,3.058868077805763086e-01,3.774386312169037416e-01,1.163229633001286109e-02,3.065201004293011677e-01,6.338691117470929282e-03,2.121292496961354676e-02,-6.332926487248591307e-04
2.316998505592346191e+01,3.836808134032155815e-01,3.317999690054840300e-02,3.058868077805763086e-01,3.775408050055228393e-01,1.194201894996474098e-02,3.065142059776214123e-01,6.140008397692742204e-03,2.123797795058366203e-02,-6.273981970451036894e-04
2.318966126441955566e+01,3.835852406174968254e-01,3.350141577879402199e-02,3.058868077805763086e-01,3.775408050055228393e-01,1.194201894996474098e-02,3.065142059776214123e-01,6.044435611973986155e-03,2.155939682882928102e-02,-6.273981970451036894e-04
2.320970010757446289e+01,3.834858311590938484e-01,3.382575346582326892e-02,3.058868077805763086e-01,3.775408050055228393e-01,1.194201894996474098e-02,3.065142059776214123e-01,5.945026153571009164e-03,2.188373451585852794e-02,-6.273981970451036894e-04
2.323098182678222656e+01,3.833771365826799116e-01,3.416947881810851462e-02,3.058868077805763086e-01,3.775408050055228393e-01,1.194201894996474098e-02,3.065142059776214123e-01,5.836331577157072292e-03,2.222745986814377364e-02,-6.273981970451036894e-04
2.324969387054443359e+01,3.832806343714789121e-01,3.446568493875938610e-02,3.058868077805763086e-01,3.778393367345184162e-01,1.303560207817418964e-02,3.065572435672894169e-01,5.441297636960495954e-03,2.143008286058519646e-02,-6.704357867131083282e-04
2.326978468894958496e+01,3.831737452725429982e-01,3.478452066684312172e-02,3.058868077805763086e-01,3.779319724964705918e-01,1.337494592842616153e-02,3.065705983283558700e-01,5.241772776072406437e-03,2.140957473841696018e-02,-6.837905477795613862e-04
2.328946733474731445e+01,3.830657224749376422e-01,3.509742103426546911e-02,3.058868077805763086e-01,3.779319724964705918e-01,1.337494592842616153e-02,3.065705983283558700e-01,5.133749978467050390e-03,2.172247510583930757e-02,-6.837905477795613862e-04
2.330954718589782715e+01,3.829547068261430209e-01,3.540978772969698152e-02,3.058868077805763086e-01,3.779319724964705918e-01,1.337494592842616153e-02,3.065705983283558700e-01,5.022734329672429165e-03,2.203484180127081998e-02,-6.837905477795613862e-04
2.332958292961120605e+01,3.828415933808140270e-01,3.571899532153928469e-02,3.058868077805763086e-01,3.779319724964705918e-01,1.337494592842616153e-02,3.065705983283558700e-01,4.909620884343435243e-03,2.234404939311312316e-02,-6.837905477795613862e-04
2.334952521324157715e+01,3.827265555014552900e-01,3.602459158605891137e-02,3.058868077805763086e-01,3.781310084062548538e-01,1.433150336270012058e-02,3.065774578760528946e-01,4.595547095200436249e-03,2.169308822335878906e-02,-6.906500954765859568e-04
2.336979365348815918e+01,3.826086249995893085e-01,3.632907774178568971e-02,3.058868077805763086e-01,3.781958218488934986e-01,1.464299378904609580e-02,3.065796915981067183e-01,4.412803150695809862e-03,2.168608395273959391e-02,-6.928838175304097291e-04
2.339053082466125488e+01,3.824836432572688572e-01,3.664256237894399082e-02,3.058868077805763086e-01,3.781958218488934986e-01,1.464299378904609580e-02,3.065796915981067183e-01,4.287821408375358523e-03,2.199956858989789502e-02,-6.928838175304097291e-04
2.340971946716308594e+01,3.823660608127654736e-01,3.692927760776597984e-02,3.058868077805763086e-01,3.781958218488934986e-01,1.464299378904609580e-02,3.065796915981067183e-01,4.170238963871975013e-03,2.228628381871988404e-02,-6.928838175304097291e-04
2.342967391014099121e+01,3.822422536132708548e-01,3.722299501640616293e-02,3.058868077805763086e-01,3.781958218488934986e-01,1.464299378904609580e-02,3.065796915981067183e-01,4.046431764377356188e-03,2.258000122736006712e-02,-6.928838175304097291e-04
2.344953036308288574e+01,3.821162177154299178e-01,3.751379631854218077e-02,3.058868077805763086e-01,3.783954792988664106e-01,1.571641888326520339e-02,3.065856032112758145e-01,3.720738416563507123e-03,2.179737743527697738e-02,-6.987954306995058928e-04
2.346977448463439941e+01,3.819867398642524114e-01,3.780432929083687998e-02,3.058868077805763086e-01,3.784708204322412839e-01,1.612147796421858903e-02,3.065878339701896271e-01,3.515919432011127554e-03,2.168285132661829095e-02,-7.010261896133185289e-04
2.348966312408447266e+01,3.818560488628395255e-01,3.808953869331626468e-02,3.058868077805763086e-01,3.784708204322412839e-01,1.612147796421858903e-02,3.065878339701896271e-01,3.385228430598241633e-03,2.196806072909767565e-02,-7.010261896133185289e-04
2.350937795639038086e+01,3.817230835276526624e-01,3.837179370343660884e-02,3.058868077805763086e-01,3.784708204322412839e-01,1.612147796421858903e-02,3.065878339701896271e-01,3.252263095411378480e-03,2.225031573921801981e-02,-7.010261896133185289e-04
2.352967309951782227e+01,3.815873058229659054e-01,3.865214485867131400e-02,3.058868077805763086e-01,3.784708204322412839e-01,1.612147796421858903e-02,3.065878339701896271e-01,3.116485390724621496e-03,2.253066689445272497e-02,-7.010261896133185289e-04
2.354966187477111816e+01,3.814488089922756786e-01,3.893027251976792502e-02,3.058868077805763086e-01,3.785883966262086342e-01,1.703854190292738296e-02,3.065601222411353244e-01,2.860412366067044410e-03,2.189173061684054206e-02,-6.733144605590157816e-04
2.356968712806701660e+01,3.813091624632056198e-01,3.920303862982561088e-02,3.058868077805763086e-01,3.786243813733001784e-01,1.731921363406372164e-02,3.065516409361377370e-01,2.684781089905441398e-03,2.188382499576188925e-02,-6.648331555614284127e-04
2.358968114852905273e+01,3.811673244963643681e-01,3.947253230518997513e-02,3.058868077805763086e-01,3.786243813733001784e-01,1.731921363406372164e-02,3.065516409361377370e-01,2.542943123064189681e-03,2.215331867112625350e-02,-6.648331555614284127e-04
2.360981678962707520e+01,3.810236734492593036e-01,3.973803138661550355e-02,3.058868077805763086e-01,3.786243813733001784e-01,1.731921363406372164e-02,3.065516409361377370e-01,2.399292075959125192e-03,2.241881775255178191e-02,-6.648331555614284127e-04
2.362969017028808594e+01,3.808769781650168662e-01,4.000174231914380152e-02,3.058868077805763086e-01,3.786243813733001784e-01,1.731921363406372164e-02,3.065516409361377370e-01,2.252596791716687807e-03,2.268252868508007988e-02,-6.648331555614284127e-04
2.364957022666931152e+01,3.807285048469738475e-01,4.026132268042743184e-02,3.058868077805763086e-01,3.787246095024378034e-01,1.847111536408718377e-02,3.065735578984096210e-01,2.003895344536044121e-03,2.179020731634024807e-02,-6.867501178333124123e-04
2.366974830627441406e+01,3.805777772974781037e-01,4.051759791113057618e-02,3.058868077805763086e-01,3.787568107911649107e-01,1.884119829901651638e-02,3.065805993790419737e-01,1.820966506313193012e-03,2.167639961211405980e-02,-6.937915984656650714e-04
2.368976163864135742e+01,3.804246381743401351e-01,4.077078209619350302e-02,3.058868077805763086e-01,3.787568107911649107e-01,1.884119829901651638e-02,3.065805993790419737e-01,1.667827383175224387e-03,2.192958379717698664e-02,-6.937915984656650714e-04
2.371033406257629395e+01,3.802647421826995666e-01,4.102769537361388580e-02,3.058868077805763086e-01,3.787568107911649107e-01,1.884119829901651638e-02,3.065805993790419737e-01,1.507931391534655940e-03,2.218649707459736942e-02,-6.937915984656650714e-04
2.372966694831848145e+01,3.801114233325453839e-01,4.126716448604956372e-02,3.058868077805763086e-01,3.787568107911649107e-01,1.884119829901651638e-02,3.065805993790419737e-01,1.354612541380473267e-03,2.242596618703304734e-02,-6.937915984656650714e-04
2.374979448318481445e+01,3.799522276606307480e-01,4.150894691026773414e-02,3.058868077805763086e-01,3.787862454295718995e-01,1.976500269103373397e-02,3.065760418739883475e-01,1.165982231058848573e-03,2.174394421923400017e-02,-6.892340934120388951e-04
2.376955151557922363e+01,3.797906344562003711e-01,4.174746930160175978e-02,3.058868077805763086e-01,3.787952688509800270e-01,2.004820224023737968e-02,3.065746447347369452e-01,9.953656052203441185e-04,2.169926706136438010e-02,-6.878369541606366155e-04
2.378964138031005859e+01,3.796267309032853587e-01,4.198254757894234745e-02,3.058868077805763086e-01,3.787952688509800270e-01,2.004820224023737968e-02,3.065746447347369452e-01,8.314620523053317669e-04,2.193434533870496778e-02,-6.878369541606366155e-04
2.380967116355895996e+01,3.794610499246155455e-01,4.221340071151374884e-02,3.058868077805763086e-01,3.787952688509800270e-01,2.004820224023737968e-02,3.065746447347369452e-01,6.657810736355185277e-04,2.216519847127636916e-02,-6.878369541606366155e-04
2.382942581176757812e+01,3.792942115729141528e-01,4.243921625359248218e-02,3.058868077805763086e-01,3.787952688509800270e-01,2.004820224023737968e-02,3.065746447347369452e-01,4.989427219341258102e-04,2.239101401335510250e-02,-6.878369541606366155e-04
2.384981155395507812e+01,3.791238970633853955e-01,4.266308189174487786e-02,3.058868077805763086e-01,3.788121505279266610e-01,2.115228857726645165e-02,3.065941165428642257e-01,3.117465354587345416e-04,2.151079331447842621e-02,-7.073087622879170588e-04
2.386958956718444824e+01,3.789520397001116536e-01,4.288238289259142799e-02,3.058868077805763086e-01,3.788172184295011125e-01,2.148373674461485916e-02,3.065999620052183294e-01,1.348212706105411662e-04,2.139864614797656883e-02,-7.131542246420208286e-04
2.388996839523315430e+01,3.787763510722454430e-01,4.309994842409452936e-02,3.058868077805763086e-01,3.788172184295011125e-01,2.148373674461485916e-02,3.065999620052183294e-01,-4.086735725566947863e-05,2.161621167947967020e-02,-7.131542246420208286e-04
2.390969967842102051e+01,3.786006272619764079e-01,4.331107061290069560e-02,3.058868077805763086e-01,3.788172184295011125e-01,2.148373674461485916e-02,3.065999620052183294e-01,-2.165911675247045309e-04,2.182733386828583644e-02,-7.131542246420208286e-04
2.392951083183288574e+01,3.784223816669613494e-01,4.351880174331435036e-02,3.058868077805763086e-01,3.788172184295011125e-01,2.148373674461485916e-02,3.065999620052183294e-01,-3.948367625397630754e-04,2.203506499869949120e-02,-7.131542246420208286e-04
2.394970440864562988e+01,3.782418950939425151e-01,4.372275763021468004e-02,3.058868077805763086e-01,3.788143003026505085e-01,2.237352667177324242e-02,3.065969650024411020e-01,-5.724052087079933848e-04,2.134923095844143762e-02,-7.101572218647933532e-04
2.396968102455139160e+01,3.780592123132713311e-01,4.392284869496397570e-02,3.058868077805763086e-01,3.788133628238633532e-01,2.265938099697422520e-02,3.065960021839371219e-01,-7.541505105920220942e-04,2.126346769798975050e-02,-7.091944033608132969e-04
2.398966503143310547e+01,3.778738769945658160e-01,4.411951509159359186e-02,3.058868077805763086e-01,3.788133628238633532e-01,2.265938099697422520e-02,3.065960021839371219e-01,-9.394858292975372116e-04,2.146013409461936666e-02,-7.091944033608132969e-04
2.400965571403503418e+01,3.776877629388442625e-01,4.431078050133669538e-02,3.058868077805763086e-01,3.788133628238633532e-01,2.265938099697422520e-02,3.065960021839371219e-01,-1.125599885019090696e-03,2.165139950436247018e-02,-7.091944033608132969e-04
2.403071999549865723e+01,3.774993863267013250e-01,4.449820029232072482e-02,3.058868077805763086e-01,3.788133628238633532e-01,2.265938099697422520e-02,3.065960021839371219e-01,-1.313976497162028245e-03,2.183881929534649963e-02,-7.091944033608132969e-04
2.404977273941040039e+01,3.773082681914413095e-01,4.468218422558382918e-02,3.058868077805763086e-01,3.788237040146499313e-01,2.366081202203088041e-02,3.066208327392878630e-01,-1.515435823208621802e-03,2.102137220355294878e-02,-7.340249587115543761e-04
2.406972122192382812e+01,3.771147652738147671e-01,4.486231735891622191e-02,3.058868077805763086e-01,3.788271035163098821e-01,2.399001651136532798e-02,3.066289953886262576e-01,-1.712338242495115015e-03,2.087230084755089393e-02,-7.421876080499489881e-04
2.408957576751708984e+01,3.769203803226054417e-01,4.503721744887442813e-02,3.058868077805763086e-01,3.788271035163098821e-01,2.399001651136532798e-02,3.066289953886262576e-01,-1.906723193704440433e-03,2.104720093750910015e-02,-7.421876080499489881e-04
2.410963511466979980e+01,3.767230347818598668e-01,4.520874414862646046e-02,3.058868077805763086e-01,3.788271035163098821e-01,2.399001651136532798e-02,3.066289953886262576e-01,-2.104068734450015299e-03,2.121872763726113248e-02,-7.421876080499489881e-04
