t,phase,shoulder_pan_actual_deg,shoulder_pan_desired_deg,shoulder_pan_error_deg,shoulder_lift_actual_deg,shoulder_lift_desired_deg,shoulder_lift_error_deg,elbow_flex_actual_deg,elbow_flex_desired_deg,elbow_flex_error_deg,wrist_flex_actual_deg,wrist_flex_desired_deg,wrist_flex_error_deg,wrist_roll_actual_deg,wrist_roll_desired_deg,wrist_roll_error_deg
0.002,move_to_zero,-4.376474382407018,-4.4003158666,0.02384148419298171,-92.21682027023317,-92.2462050161,0.02938474586683526,89.9402674989065,89.9543738355,-0.014106336593499691,55.09939055982472,55.1185398916,-0.019149331775281553,0.0017248340730163765,0.0,0.0017248340730163765
0.004,move_to_zero,-4.329842969017441,-4.3959155507334,0.06607258171595909,-92.15882174186221,-92.15395881108391,-0.004862930778301688,89.9122191092167,89.86441946166448,0.047799647552210445,55.06174405819249,55.0634213517084,-0.0016772935159110602,0.00450890064522567,0.0,0.00450890064522567
0.006,move_to_zero,-4.261704793347287,-4.3915152348668,0.1298104415195125,-92.07311412121271,-92.0617126060678,-0.011401515144910945,89.87046900954344,89.77446508782899,0.09600392171445549,55.00625282940472,55.008302811816804,-0.0020499824120818744,0.007678193531855742,0.0,0.007678193531855742
0.008,move_to_zero,-4.1735243722056135,-4.3871149190002,0.21359054679458644,-91.96075691975804,-91.9694664010517,0.008709481293664112,89.81530181996088,89.68451071399349,0.13079110596738985,54.93359928328922,54.953184271925196,-0.019584988635976686,0.010669838379699419,0.0,0.010669838379699419
0.01,move_to_zero,-4.066904075045653,-4.382714603133599,0.31581052808794574,-91.82293629545424,-91.8772201960356,0.05428390058135335,89.74704940306617,89.594556340158,0.152493062908178,54.84450886095495,54.8980657320336,-0.053556871078647816,0.013098323250962579,0.0,0.013098323250962579
0.012,move_to_zero,-3.943581587786494,-4.378314287266999,0.43473269948050497,-91.66092069196685,-91.7849739910195,0.1240532990526475,89.66608603041087,89.50460196632248,0.16148406408838412,54.73974346474151,54.842947192142,-0.10320372740049066,0.015039931586168944,0.0,0.015039931586168944
0.014,move_to_zero,-3.8053835596914354,-4.373913971400399,0.5685304117089638,-91.4760669961472,-91.69272778600339,0.21666078985619208,89.57283994195734,89.41464759248699,0.15819234947035454,54.62006608362633,54.787828652250404,-0.16776256862407735,0.016563443061484794,0.0,0.016563443061484794
0.016,move_to_zero,-3.6542343157945725,-4.369513655533799,0.7152793397392267,-91.2697851167088,-91.6004815809873,0.3306964642785033,89.46775966957799,89.32469321865149,0.14306645092649717,54.48626531854301,54.7327101123588,-0.24644479381579032,0.017696601232835323,0.0,0.017696601232835323
0.018000000000000002,move_to_zero,-3.4920927375424657,-4.3651133396672,0.8730206021247344,-91.04356577750742,-91.5082353759712,0.46466959846377165,89.3513372895228,89.234738844816,0.1165984447068098,54.33912817951971,54.6775915724672,-0.33846339294748873,0.018338892957717408,0.0,0.018338892957717408
0.020000000000000004,move_to_zero,-3.320976643928482,-4.3607130238006,1.0397363798721182,-90.79897388539973,-91.4159891709551,0.6170152855553681,89.22412204350366,89.1447844709805,0.07933757252315843,54.17946916105349,54.6224730325756,-0.44300387152210874,0.01846100287889481,0.0,0.01846100287889481
0.022000000000000006,move_to_zero,-3.142936737834045,-4.356312707934,1.2133759700999551,-90.53761667340699,-91.323742965939,0.7861262925320176,89.08667038161191,89.05483009714499,0.03184028446692366,54.00807790793507,54.567354492684,-0.5592765847489289,0.018119794357482594,0.0,0.018119794357482594
0.024000000000000007,move_to_zero,-2.959994230851731,-4.351912392067399,1.3919181612156684,-90.26115966770858,-91.2314967609229,0.9703370932143116,88.93957040061707,88.96487572330949,-0.02530532269241803,53.8257658558167,54.5122359527924,-0.6864700969757038,0.017395465820749134,0.0,0.017395465820749134
0.02600000000000001,move_to_zero,-2.7741617529519647,-4.3475120762007995,1.5733503232488348,-89.97125591604106,-91.1392505559068,1.1679946398657393,88.78344954783947,88.874921349474,-0.09147180163452617,53.633327154383934,54.4571174129008,-0.8237902585168655,0.016428484679451717,0.0,0.016428484679451717
0.02800000000000001,move_to_zero,-2.587381470677381,-4.3431117603341995,1.7557302896568188,-89.6695972011968,-91.0470043508907,1.3774071496939087,88.618941669377,88.78496697563848,-0.16602530626148848,53.431565510922375,54.401998873009205,-0.9704333620868297,0.015364908233111341,0.0,0.015364908233111341
0.030000000000000013,move_to_zero,-2.4015686474333013,-4.3387114444676,1.9371427970342983,-89.35787256193554,-90.9547581458746,1.5968855839390699,88.44669244216973,88.695012601803,-0.24832015963326626,53.22129176099735,54.3468803331176,-1.1255885721202503,0.01434292979996192,0.0,0.01434292979996192
0.032000000000000015,move_to_zero,-2.2185290573714394,-4.334311128601,2.1157820712295603,-89.03777008097079,-90.8625119408585,1.824741859887709,88.2673787524968,88.60505822796749,-0.33767947547069355,53.003289995838685,54.291761793225994,-1.2884717973873094,0.01346246606913608,0.0,0.01346246606913608
0.034000000000000016,move_to_zero,-2.0399747824858765,-4.3299108127344,2.289936030248523,-88.71097768080853,-90.7702657358424,2.059288055033875,88.08164683885872,88.51510385413198,-0.4334570152732624,52.778333464625554,54.2366432533344,-1.4583097887088456,0.012719136913621958,0.0,0.012719136913621958
0.03600000000000002,move_to_zero,-1.8674779163257595,-4.3255104968678,2.4580325805420404,-88.37914549743572,-90.67801953082629,2.2988740333905753,87.89016434149133,88.4251494802965,-0.534985138805169,52.54719052530821,54.1815247134428,-1.6343341881345879,0.012091983228089258,0.0,0.012091983228089258
0.03800000000000002,move_to_zero,-1.7025219901082613,-4.3211101810012,2.6185881908929387,-88.04386693632478,-90.5857733258102,2.541906389485419,87.69361361469666,88.33519510646099,-0.6415814917643274,52.31059593589537,54.1264061735512,-1.8158102376558318,0.01156182958448762,0.0,0.01156182958448762
0.04000000000000002,move_to_zero,-1.5464666830414489,-4.316709865134599,2.77024318209315,-87.70669904978082,-90.4935271207941,2.786828071013275,87.49265551397352,88.24524073262549,-0.7525852186519728,52.06930188069656,54.0712876336596,-2.0019857529630443,0.011112509863906618,0.0,0.011112509863906618
0.04200000000000002,move_to_zero,-1.4005196329953509,-4.312309549267999,2.911789916272648,-87.3691526213759,-90.401280915778,3.0321282944020993,87.28793336757826,88.15528635879,-0.8673529912117317,51.82401236527613,54.016169093768006,-2.1921567284918737,0.010730318129306164,0.0,0.010730318129306164
0.044000000000000025,move_to_zero,-1.2657158346528472,-4.307909233401399,3.0421933987485517,-87.03270768953962,-90.3090347107619,3.2763270212222864,87.08011873121421,88.06533198495448,-0.9852132537402696,51.57541667534364,53.9610505538764,-2.385633878532758,0.010404078950089813,0.0,0.010404078950089813
0.04600000000000003,move_to_zero,-1.1429683927642214,-4.3035089175348,3.1605405247705787,-86.69873681276762,-90.2167885057458,3.518051692978176,86.86987614440649,87.97537761111899,-1.1055014667124965,51.324195405347155,53.905932013984796,-2.581736608637641,0.010122488955077195,0.0,0.010122488955077195
0.04800000000000003,move_to_zero,-1.0330214556591135,-4.2991086016682,3.2660871460090863,-86.36854436034504,-90.1245423007297,3.7559979403846597,86.65783043604686,87.88542323728349,-1.227592801236625,51.071010389404435,53.8508134740932,-2.7798030846887656,0.009875148861821897,0.0,0.009875148861821897
0.05000000000000003,move_to_zero,-0.9364614731439284,-4.2947082858016,3.3582468126576717,-86.04335964393468,-90.03229609571359,3.988936451778912,86.44459401883304,87.795468863448,-1.3508748446149497,50.81651657253251,53.7956949342016,-2.979178361669092,0.009654590068246205,0.0,0.009654590068246205
0.05200000000000003,move_to_zero,-0.8536993891252358,-4.290307969935,3.4366085808097644,-85.72436027498901,-89.9400498906975,4.215689615708484,86.23076540860467,87.70551448961248,-1.4747490810078148,50.56132543174667,53.740576394310004,-3.179250962563337,0.009454029982002095,0.0,0.009454029982002095
0.054000000000000034,move_to_zero,-0.784993820700645,-4.285907654068399,3.500913833367754,-85.41260799527637,-89.8478036856814,4.435195690405024,86.01691183892078,87.61556011577699,-1.5986482768562098,50.306014399807296,53.6854578544184,-3.3794434546111063,0.009268805109571884,0.0,0.009268805109571884
0.056000000000000036,move_to_zero,-0.7301989891665871,-4.281507338201799,3.5513083490352124,-85.10910713021202,-89.7555574806653,4.646450350453279,85.80358094622999,87.52560574194149,-1.722024795711505,50.05112720564689,53.6303393145268,-3.579212108879908,0.009095654688813081,0.0,0.009095654688813081
0.05800000000000004,move_to_zero,-0.6887763389691449,-4.2771070223351995,3.5883306833660544,-84.81478327455288,-89.66331127564919,4.848528001096312,85.59130913251377,87.43565136810598,-1.8443422355922081,49.79720157931243,53.5752207746352,-3.77801919532277,0.008930489631433476,0.0,0.008930489631433476
0.06000000000000004,move_to_zero,-0.6605777631844455,-4.2727067064685995,3.612128943284154,-84.53044037361062,-89.5710650706331,5.04062469702248,85.38059105169613,87.3456969942705,-1.9651059425743682,49.54476209544309,53.5201022347436,-3.9753401393005063,0.008770063508273659,0.0,0.008770063508273659
0.06200000000000004,move_to_zero,-0.6453138086597743,-4.268306390602,3.622992581942225,-84.2568023723215,-89.478818865617,5.222016493295499,85.17189772387565,87.25574262043499,-2.0838448965593415,49.29430031149108,53.464983694852,-4.170683383360924,0.008611830108764366,0.0,0.008611830108764366
0.06400000000000004,move_to_zero,-0.6425555132713695,-4.2639060747354,3.62135056146403,-83.99450469074237,-89.38657266060089,5.392067969858516,84.96566954531627,87.16578824659948,-2.200118701283202,49.04626309397831,53.4098651549604,-4.363602060982089,0.008455189889800293,0.0,0.008455189889800293
0.06600000000000004,move_to_zero,-0.6517730598299468,-4.2595057588688,3.607732699038853,-83.74409079203632,-89.29432645558481,5.5502356635484915,84.76233227156109,87.075833872764,-2.3135016012029013,48.80110392518083,53.354746615068805,-4.5536426898879725,0.008299598126328016,0.0,0.008299598126328016
0.06800000000000005,move_to_zero,-0.6723099378591648,-4.2551054430022,3.582795505143035,-83.50603869501802,-89.2020802505687,5.6960415555506785,84.56228381775995,86.98587949892848,-2.4235956811685355,48.55924429967357,53.299628075177196,-4.7403837755036236,0.008144534799046806,0.0,0.008144534799046806
0.07000000000000005,move_to_zero,-0.7034189358396955,-4.250705127135599,3.5472861912959033,-83.2807308016407,-89.1098340455526,5.829103243911902,84.365858098455,86.89592512509299,-2.5300670266379797,48.32108537945331,53.2445095352856,-4.9234241558322935,0.007986640212204283,0.0,0.007986640212204283
0.07200000000000005,move_to_zero,-0.7442821513924602,-4.246304811268999,3.5020226598765385,-83.06846603111384,-89.01758784053649,5.94912180942265,84.17335403752257,86.80597075125749,-2.632616713734919,48.08699273836902,53.189390995394,-5.10239825702498,0.007824947749719216,0.0,0.007824947749719216
0.07400000000000005,move_to_zero,-0.7940243773645724,-4.241904495402399,3.4478801180378267,-82.86944385698415,-88.9253416355204,6.055897778536249,83.98504689145376,86.71601637742198,-2.7309694859682168,47.857297586578234,53.1342724555024,-5.276974868924164,0.007657165477201711,0.0,0.007657165477201711
0.07600000000000005,move_to_zero,-0.8517062619964193,-4.2375041795358,3.3857979175393806,-82.68376812617562,-88.83309543050429,6.149327304328665,83.80120479025216,86.62606200358648,-2.824857213334326,47.632290264951635,53.0791539156108,-5.446863650659168,0.007482060377381694,0.0,0.007482060377381694
0.07800000000000006,move_to_zero,-0.9163629737866807,-4.2331038636692,3.316740889882519,-82.51145567431874,-88.74084922548819,6.229393551169451,83.62204762322874,86.53610762975099,-2.9140600065222486,47.412256803227066,53.0240353757192,-5.611778572492135,0.007300314042641859,0.0,0.007300314042641859
0.08000000000000006,move_to_zero,-0.9870024224617664,-4.2287035478026,3.2417011253408337,-82.35243476049199,-88.6486030204721,6.2961682599801065,83.44777258531244,86.44615325591549,-2.998380670603055,47.197450512725496,52.9689168358276,-5.7714663231021035,0.007103783489210732,0.0,0.007103783489210732
0.08200000000000006,move_to_zero,-1.0625789134687218,-4.224303231936,3.1617243184672783,-82.2065725748117,-88.556356815456,6.349784240644297,83.27854931450543,86.35619888207998,-3.0776495675745537,46.98809512493053,52.913798295936,-5.925703171005466,0.006902251395839741,0.0,0.006902251395839741
0.08400000000000006,move_to_zero,-1.142078426078312,-4.219902916069399,3.0778244899910874,-82.0736699396395,-88.4641106104399,6.390440670800402,83.11449431948454,86.26624450824448,-3.151750188759948,46.78434649555201,52.858679756044396,-6.074333260492388,0.006681539306822301,0.0,0.006681539306822301
0.08600000000000006,move_to_zero,-1.2244536325529976,-4.215502600202799,2.9910489676498018,-81.95346878316163,-88.37186440542379,6.418395622262167,82.95570483564994,86.17629013440899,-3.2205852987590475,46.58640372480967,52.8035612161528,-6.21715749134313,0.006442163230567925,0.0,0.006442163230567925
0.08800000000000006,move_to_zero,-1.30866956661833,-4.211102284336199,2.9024327177178693,-81.84563052406499,-88.2796182004077,6.43398767634271,82.80227066517244,86.08633576057349,-3.284065095401047,46.39443020259018,52.7484426762612,-6.35401247367102,0.006187946546835362,0.0,0.006187946546835362
0.09000000000000007,move_to_zero,-1.3937043291455602,-4.206701968469599,2.8129976393240392,-81.74976730251878,-88.18737199539159,6.43760469287281,82.65425896275819,85.996381386738,-3.342122423979802,46.20853776445082,52.693324136369604,-6.484786371918787,0.005918331238108489,0.0,0.005918331238108489
0.09200000000000007,move_to_zero,-1.4785930605384066,-4.2023016526029995,2.723708592064593,-81.66540186462278,-88.0951257903755,6.429723925752725,82.51171040519458,85.90642701290248,-3.394716607707906,46.028827389424805,52.638205596477995,-6.60937820705319,0.005649045939121992,0.0,0.005649045939121992
0.09400000000000007,move_to_zero,-1.5624277229380252,-4.1979013367363995,2.635473613798374,-81.59202798766617,-88.0028795853594,6.410851597693224,82.37462091121087,85.81647263906699,-3.4418517278561183,45.855388226542445,52.5830870565864,-6.7276988300439555,0.00536321514553653,0.0,0.00536321514553653
0.09600000000000007,move_to_zero,-1.6443111504749024,-4.1935010208698,2.549189870394897,-81.52908147525885,-87.9106333803433,6.38155190508445,82.24296558797154,85.72651826523149,-3.4835526772599508,45.688285739621556,52.5279685166948,-6.839682777073243,0.005089762413255006,0.0,0.005089762413255006
0.09800000000000007,move_to_zero,-1.723403620207291,-4.1891007050032,2.4656970847959085,-81.47600381038285,-87.81838717532719,6.3423833649443395,82.11671346821984,85.63656389139598,-3.5198504231761376,45.527579076316734,52.4728499768032,-6.945270900486463,0.004827554161609078,0.0,0.004827554161609078
0.10000000000000007,move_to_zero,-1.7989191481579092,-4.184700389136599,2.3857812409786896,-81.43216831115778,-87.72614097031109,6.293972659153312,81.99578637816195,85.5466095175605,-3.5508231393985454,45.373289662146654,52.4177314369116,-7.044441774764948,0.004574171768003618,0.0,0.004574171768003618
0.10200000000000008,move_to_zero,-1.8701322035733368,-4.180300073269999,2.310167869696662,-81.39692174722492,-87.633894765295,6.236973018070074,81.88008179630042,85.45665514372499,-3.5765733474245707,45.22541339571705,52.36261289702,-7.137199501302952,0.004329967164221252,0.0,0.004329967164221252
0.10400000000000008,move_to_zero,-1.9363964037783286,-4.1758997574034,2.2395033536250715,-81.36883433062125,-87.5416485602789,6.1728142296576465,81.76941643551677,85.36670076988948,-3.597284334372702,45.083920145332996,52.3074943571284,-7.223574211795402,0.0040939281215067605,0.0,0.0040939281215067605
0.10600000000000008,move_to_zero,-1.9971445359724482,-4.1714994415368,2.1743549055643516,-81.34724335260972,-87.4494023552628,6.102159002653082,81.66366454454769,85.276746396054,-3.6130818515063083,44.94875592648289,52.252375817236796,-7.303619890753907,0.0038633898361689085,0.0,0.0038633898361689085
0.10800000000000008,move_to_zero,-2.0518716926699545,-4.1670991256702,2.1152274330002454,-81.33148266642229,-87.3571561502467,6.025673483824406,81.56268760023701,85.18679202221848,-3.624104421981471,44.81989783440547,52.1972572773452,-7.377359442939735,0.0036360289456949945,0.0,0.0036360289456949945
0.11000000000000008,move_to_zero,-2.1001637386320193,-4.1626988098036,2.0625350711715806,-81.32086408442058,-87.2649099452306,5.9440458608100215,81.4663123514825,85.09683764838299,-3.630525296900487,44.697290527300105,52.1421387374536,-7.444848210153495,0.003413567121191818,0.0,0.003413567121191818
0.11200000000000009,move_to_zero,-2.14169374248326,-4.158298493937,2.01660475145374,-81.31471127316763,-87.17266374021449,5.857952467046857,81.37437153984438,85.00688327454749,-3.6325117347031153,44.58083615806667,52.087020197562,-7.506184039495331,0.0031924140173907063,0.0,0.0031924140173907063
0.11400000000000009,move_to_zero,-2.1762262670166286,-4.153898178070399,1.9776719110537706,-81.31231836741125,-87.0804175351984,5.768099167787142,81.28669701241098,84.91692890071198,-3.6302318883009974,44.47044428083777,52.031901657670396,-7.561457376832628,0.00297227945773584,0.0,0.00297227945773584
0.11600000000000009,move_to_zero,-2.2037753605608144,-4.149497862203799,1.9457225016429849,-81.31300513073974,-86.9881713301823,5.6751661994425575,81.20307520916096,84.82697452687648,-3.6238993177155265,44.36601019697953,51.976783117778794,-7.610772920799263,0.002754319698278873,0.0,0.002754319698278873
0.11800000000000009,move_to_zero,-2.2248188153262594,-4.145097546337199,1.92027873101094,-81.31610346463773,-86.8959251251662,5.5798216605284665,81.12329448795901,84.73702015304099,-3.6137256650819722,44.26741902143412,51.9216645778872,-7.654245556453077,0.002536727765090299,0.0,0.002536727765090299
0.12000000000000009,move_to_zero,-2.239304051079603,-4.140697230470599,1.9013931793909964,-81.32094900612431,-86.80367892015009,5.482729914025782,81.04714119738837,84.64706577920549,-3.5999245818171204,44.174542121128454,51.8665460379956,-7.692003916867144,0.0023183215284153878,0.0,0.0023183215284153878
0.1220000000000001,move_to_zero,-2.247225400226727,-4.136296914603999,1.8890715143772723,-81.32687879657622,-86.711432715134,5.384553918557771,80.974397130023,84.55711140536998,-3.582714275346987,44.087210527352845,51.811427498104,-7.724216970751158,0.0020989019855097947,0.0,0.0020989019855097947
