time_abs,time_rel,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,q_des1,q_des2,q_des3,q_des4,q_des5,q_des6,qd_des1,qd_des2,qd_des3,qd_des4,qd_des5,qd_des6,qdd_des1,qdd_des2,qdd_des3,qdd_des4,qdd_des5,qdd_des6,tau1,tau2,tau3,tau4,tau5,tau6,p_x,p_y,p_z,p_des_x,p_des_y,p_des_z,v_cart_x,v_cart_y,v_cart_z,perturb_active
1773085131.384909,0.220026259,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0011504855938255787,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,2.223419770169886e-15,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0011504855938255787,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.66292864333817,-4.85695138011735,-0.28166361832084325,-0.017702653920083043,0.0002973784477625439,0.3314450687838705,-0.027426766769237335,0.2612813653674894,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
1773085131.4050398,0.240157372,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0011504855938255787,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,2.223419770169886e-15,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0011504855938255787,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.66292864333817,-4.85695138011735,-0.28166361832084325,-0.017702653920083043,0.0002973784477625439,0.3314450687838705,-0.027426766769237335,0.2612813653674894,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
1773085131.4249272,0.260044831,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0011504855938255787,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,2.223419770169886e-15,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0011504855938255787,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.66292864333817,-4.85695138011735,-0.28166361832084325,-0.017702653920083043,0.0002973784477625439,0.3314450687838705,-0.027426766769237335,0.2612813653674894,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
1773085131.4450243,0.280141711,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0011504855938255787,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,2.223419770169886e-15,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0011504855938255787,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.66292864333817,-4.85695138011735,-0.28166361832084325,-0.017702653920083043,0.0002973784477625439,0.3314450687838705,-0.027426766769237335,0.2612813653674894,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
1773085131.4649189,0.300036221,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0011504855938255787,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,2.223419770169886e-15,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0011504855938255787,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.66292864333817,-4.85695138011735,-0.28166361832084325,-0.017702653920083043,0.0002973784477625439,0.3314450687838705,-0.027426766769237335,0.2612813653674894,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
1773085131.4849153,0.320032735,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0011504855938255787,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,2.223419770169886e-15,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0011504855938255787,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.66292864333817,-4.85695138011735,-0.28166361832084325,-0.017702653920083043,0.0002973784477625439,0.3314450687838705,-0.027426766769237335,0.2612813653674894,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
1773085131.5049295,0.340047012,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0011504855938255787,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,2.223419770169886e-15,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0011504855938255787,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.66292864333817,-4.85695138011735,-0.28166361832084325,-0.017702653920083043,0.0002973784477625439,0.3314450687838705,-0.027426766769237335,0.2612813653674894,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
1773085131.5249267,0.360044293,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0011504855938255787,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,2.223419770169886e-15,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0011504855938255787,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.66292864333817,-4.85695138011735,-0.28166361832084325,-0.017702653920083043,0.0002973784477625439,0.3314450687838705,-0.027426766769237335,0.2612813653674894,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
1773085131.5449095,0.380027151,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0011504855938255787,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,2.223419770169886e-15,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0011504855938255787,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.66292864333817,-4.85695138011735,-0.28166361832084325,-0.017702653920083043,0.0002973784477625439,0.3314450687838705,-0.027426766769237335,0.2612813653674894,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
1773085131.5648797,0.399997082,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,0.0034240642562508583,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0011504855938255787,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.662976581769298,-4.856999318548477,-0.19215529713992152,-0.017702668697205527,0.0002973555842199988,0.3314458914364407,-0.027416944849338192,0.2612813745377325,0.3314303996976024,-0.027429485764927,0.26128520424252627,-6.916372255469702e-06,-8.249766283546396e-05,-8.310582771703692e-08,0
1773085131.584935,0.420052436,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,0.0034240642562508583,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.662976581769298,-4.856999318548477,-0.16858477832059693,-0.017702668697205527,0.0002973555842199988,0.3314458914364407,-0.027416944849338192,0.2612813745377325,0.3314303996976024,-0.027429485764927,0.26128520424252627,6.58749281311733e-06,7.857482809688484e-05,7.915407421588658e-08,0
1773085131.6055074,0.440624738,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,0.0034240642562508583,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.662976581769298,-4.856999318548477,-0.18005787783302574,-0.017702668697205527,0.0002973555842199988,0.3314458914364407,-0.027416944849338192,0.2612813745377325,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
1773085131.6248937,0.460011145,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,0.0034240642562508583,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.662976581769298,-4.856999318548477,-0.18005787783302574,-0.017702668697205527,0.0002973555842199988,0.3314458914364407,-0.027416944849338192,0.2612813745377325,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
1773085131.644958,0.480075476,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,0.0034240642562508583,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.662976581769298,-4.856999318548477,-0.18005787783302574,-0.017702668697205527,0.0002973555842199988,0.3314458914364407,-0.027416944849338192,0.2612813745377325,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
1773085131.6648881,0.500005514,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,2.223419770169886e-15,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.662976581769298,-4.856999318548477,-0.2816843460543204,-0.017702668697205527,0.0002973555842199988,0.3314458914364407,-0.027416944849338192,0.2612813745377325,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
1773085131.684937,0.520054357,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,2.223419770169886e-15,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.662976581769298,-4.856999318548477,-0.2816843460543204,-0.017702668697205527,0.0002973555842199988,0.3314458914364407,-0.027416944849338192,0.2612813745377325,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
1773085131.7052345,0.540351957,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,2.223419770169886e-15,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.662976581769298,-4.856999318548477,-0.2816843460543204,-0.017702668697205527,0.0002973555842199988,0.3314458914364407,-0.027416944849338192,0.2612813745377325,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
1773085131.7248862,0.56000382,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,2.223419770169886e-15,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.662976581769298,-4.856999318548477,-0.2816843460543204,-0.017702668697205527,0.0002973555842199988,0.3314458914364407,-0.027416944849338192,0.2612813745377325,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
1773085131.7448921,0.580009792,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,2.223419770169886e-15,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.662976581769298,-4.856999318548477,-0.2816843460543204,-0.017702668697205527,0.0002973555842199988,0.3314458914364407,-0.027416944849338192,0.2612813745377325,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
1773085131.7648404,0.599957953,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,2.223419770169886e-15,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.662976581769298,-4.856999318548477,-0.2816843460543204,-0.017702668697205527,0.0002973555842199988,0.3314458914364407,-0.027416944849338192,0.2612813745377325,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
1773085131.7849355,0.62005299,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,2.223419770169886e-15,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.662976581769298,-4.856999318548477,-0.2816843460543204,-0.017702668697205527,0.0002973555842199988,0.3314458914364407,-0.027416944849338192,0.2612813745377325,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
1773085131.8049037,0.640021185,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,2.223419770169886e-15,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.662976581769298,-4.856999318548477,-0.2816843460543204,-0.017702668697205527,0.0002973555842199988,0.3314458914364407,-0.027416944849338192,0.2612813745377325,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
1773085131.8249218,0.660039487,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,2.223419770169886e-15,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.662976581769298,-4.856999318548477,-0.2816843460543204,-0.017702668697205527,0.0002973555842199988,0.3314458914364407,-0.027416944849338192,0.2612813745377325,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
1773085131.8449275,0.680044922,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,2.223419770169886e-15,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.662976581769298,-4.856999318548477,-0.2816843460543204,-0.017702668697205527,0.0002973555842199988,0.3314458914364407,-0.027416944849338192,0.2612813745377325,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
1773085131.8648953,0.700012857,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06538593024015427,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,2.223419770169886e-15,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06519418209791183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.662976111802001,-4.8569988485811795,-0.2816843231760747,-0.017703138636823566,0.0011039252319419719,0.3314458914364407,-0.027416944849338192,0.2612813745377325,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
1773085131.884917,0.720034421,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06538593024015427,5.664119906201347e-15,3.63201544442129e-15,1.0785023819043118e-15,2.223419770169886e-15,-2.1094237467877974e-15,1.9528029079175042e-15,-0.0827505961060524,0.5944923162460327,1.439378261566162,0.0013422331539914012,0.9656888246536255,-0.06538593024015427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888701152162687e-13,9.662976111802001,-4.8569988485811795,-0.2816843231760747,-0.017703138636823566,-0.0004688151092261853,0.3314458914364407,-0.027416944849338192,0.2612813745377325,0.3314303996976024,-0.027429485764927,0.26128520424252627,0.0,0.0,0.0,0
