t_s,des_x,des_y,des_z,act_x,act_y,act_z,err_x,err_y,err_z
3.123978400230407715e+01,4.103694224255015066e-01,-5.233005188733224483e-02,4.106221313700086917e-01,3.611812885387643002e-01,-8.077455678295647479e-02,4.127430298066681602e-01,4.918813388673720643e-02,2.844450489562422996e-02,-2.120898436659468533e-03
3.125974059104919434e+01,4.101337090938548813e-01,-5.224781892600775107e-02,4.106221313700086917e-01,3.611812885387643002e-01,-8.077455678295647479e-02,4.127430298066681602e-01,4.895242055509058110e-02,2.852673785694872371e-02,-2.120898436659468533e-03
3.127978610992431641e+01,4.098957619673422315e-01,-5.217009260597433445e-02,4.106221313700086917e-01,3.611866762390511520e-01,-8.075978293658309104e-02,4.127483513457132491e-01,4.870908572829107941e-02,2.858969033060875659e-02,-2.126219975704557452e-03
3.129980134963989258e+01,4.096566510315721166e-01,-5.209722235222990355e-02,4.106221313700086917e-01,3.612103060766061469e-01,-8.069498653528424381e-02,4.127716910076251744e-01,4.844634495496596971e-02,2.859776418305434026e-02,-2.149559637616482721e-03
3.132005834579467773e+01,4.094127327120274940e-01,-5.202818112391311561e-02,4.106221313700086917e-01,3.612103060766061469e-01,-8.069498653528424381e-02,4.127716910076251744e-01,4.820242663542134709e-02,2.866680541137112820e-02,-2.149559637616482721e-03
3.133986449241638184e+01,4.091710105872425340e-01,-5.196492615250727226e-02,4.106221313700086917e-01,3.612103060766061469e-01,-8.069498653528424381e-02,4.127716910076251744e-01,4.796070451063638718e-02,2.873006038277697155e-02,-2.149559637616482721e-03
3.135981154441833496e+01,4.089273990580328810e-01,-5.190627091303609553e-02,4.106221313700086917e-01,3.612103060766061469e-01,-8.069498653528424381e-02,4.127716910076251744e-01,4.771709298142673417e-02,2.878871562224814828e-02,-2.149559637616482721e-03
3.137990164756774902e+01,4.086803992673230801e-01,-5.185191438147450371e-02,4.106221313700086917e-01,3.612123291423219862e-01,-8.069080020809976661e-02,4.127730071872680040e-01,4.746807012500109391e-02,2.883888582662526290e-02,-2.150875817259312317e-03
3.139963150024414062e+01,4.084336058388955970e-01,-5.180264249621935324e-02,4.106221313700086917e-01,3.612196359756649766e-01,-8.067568018761947513e-02,4.127777609158415628e-01,4.721396986323062039e-02,2.887303769140012188e-02,-2.155629545832871141e-03
3.141973829269409180e+01,4.081824434882228014e-01,-5.175756587654971319e-02,4.106221313700086917e-01,3.612196359756649766e-01,-8.067568018761947513e-02,4.127777609158415628e-01,4.696280751255782482e-02,2.891811431106976193e-02,-2.155629545832871141e-03
3.143973469734191895e+01,4.079304772564149584e-01,-5.171737896342818580e-02,4.106221313700086917e-01,3.612196359756649766e-01,-8.067568018761947513e-02,4.127777609158415628e-01,4.671084128074998176e-02,2.895830122419128932e-02,-2.155629545832871141e-03
3.145973253250122070e+01,4.076768551301556132e-01,-5.168191871376123098e-02,4.106221313700086917e-01,3.612196359756649766e-01,-8.067568018761947513e-02,4.127777609158415628e-01,4.645721915449063655e-02,2.899376147385824415e-02,-2.155629545832871141e-03
3.147976064682006836e+01,4.074213731467775101e-01,-5.165116117343480917e-02,4.106221313700086917e-01,3.612201516532453915e-01,-8.067598916958602928e-02,4.127770341772137863e-01,4.620122149353211860e-02,2.902482799615122011e-02,-2.154902807205094639e-03
3.149971508979797363e+01,4.071646327753808414e-01,-5.162517197316211781e-02,4.106221313700086917e-01,3.612219211690479437e-01,-8.067704942214164177e-02,4.127745404184486322e-01,4.594271160633289774e-02,2.905187744897952395e-02,-2.152409048439940520e-03
3.151981282234191895e+01,4.069048220627680679e-01,-5.160379535973261961e-02,4.106221313700086917e-01,3.612219211690479437e-01,-8.067704942214164177e-02,4.127745404184486322e-01,4.568290089372012419e-02,2.907325406240902216e-02,-2.152409048439940520e-03
3.153996300697326660e+01,4.066439958794356713e-01,-5.158722099614192896e-02,4.106221313700086917e-01,3.612219211690479437e-01,-8.067704942214164177e-02,4.127745404184486322e-01,4.542207471038772759e-02,2.908982842599971280e-02,-2.152409048439940520e-03
3.155973839759826660e+01,4.063825823814413152e-01,-5.157542732037068145e-02,4.106221313700086917e-01,3.612219211690479437e-01,-8.067704942214164177e-02,4.127745404184486322e-01,4.516066121239337150e-02,2.910162210177096032e-02,-2.152409048439940520e-03
3.157971239089965820e+01,4.061182062021765904e-01,-5.156831267076335962e-02,4.106221313700086917e-01,3.612231942845974819e-01,-8.067515730384536288e-02,4.127743743730439840e-01,4.489501191757910847e-02,2.910684463308200326e-02,-2.152243003035292368e-03
3.160009717941284180e+01,4.058521994345036799e-01,-5.156594676542291394e-02,4.106221313700086917e-01,3.612277053751632439e-01,-8.066845287155803568e-02,4.127737860165051065e-01,4.462449405934043600e-02,2.910250610613512173e-02,-2.151654646496414802e-03
3.161988568305969238e+01,4.055849687632033795e-01,-5.156831984165131944e-02,4.106221313700086917e-01,3.612277053751632439e-01,-8.066845287155803568e-02,4.127737860165051065e-01,4.435726338804013569e-02,2.910013302990671624e-02,-2.151654646496414802e-03
3.163972783088684082e+01,4.053158865064537264e-01,-5.157543016414012360e-02,4.106221313700086917e-01,3.612277053751632439e-01,-8.066845287155803568e-02,4.127737860165051065e-01,4.408818113129048255e-02,2.909302270741791208e-02,-2.151654646496414802e-03
3.166006612777709961e+01,4.050418911005739808e-01,-5.158744753982519304e-02,4.106221313700086917e-01,3.612277053751632439e-01,-8.066845287155803568e-02,4.127737860165051065e-01,4.381418572541073697e-02,2.908100533173284263e-02,-2.151654646496414802e-03
3.168034911155700684e+01,4.047651753454549750e-01,-5.160438587516907177e-02,4.106221313700086917e-01,3.612339361428568152e-01,-8.065200475638253930e-02,4.127786496609967548e-01,4.353123920259815982e-02,2.904761888121346752e-02,-2.156518290988063136e-03
3.169965147972106934e+01,4.044996774903130143e-01,-5.162509056215555669e-02,4.106221313700086917e-01,3.612539672402216295e-01,-8.059912623277942778e-02,4.127942856373567060e-01,4.324571025009138481e-02,2.897403567062387109e-02,-2.172154267348014312e-03
3.171971368789672852e+01,4.042235266186762210e-01,-5.165116908715038091e-02,4.106221313700086917e-01,3.612539672402216295e-01,-8.059912623277942778e-02,4.127942856373567060e-01,4.296955937845459150e-02,2.894795714562904687e-02,-2.172154267348014312e-03
3.173999977111816406e+01,4.039459247401560038e-01,-5.168196991389371886e-02,4.106221313700086917e-01,3.612539672402216295e-01,-8.059912623277942778e-02,4.127942856373567060e-01,4.269195749993437428e-02,2.891715631888570892e-02,-2.172154267348014312e-03
3.175998497009277344e+01,4.036658776878838117e-01,-5.171761615694406289e-02,4.106221313700086917e-01,3.612539672402216295e-01,-8.059912623277942778e-02,4.127942856373567060e-01,4.241191044766218221e-02,2.888151007583536489e-02,-2.172154267348014312e-03
3.177988171577453613e+01,4.033866334083326954e-01,-5.175765264072024197e-02,4.106221313700086917e-01,3.612560453413140027e-01,-8.059495498129722046e-02,4.127950098449729710e-01,4.213058806701869274e-02,2.883730234057697850e-02,-2.172878474964279327e-03
3.180046224594116211e+01,4.030955351738644277e-01,-5.180407825032120467e-02,4.106221313700086917e-01,3.612632237579285754e-01,-8.058054616304793916e-02,4.127975114864975703e-01,4.183231141593585223e-02,2.877646791272673449e-02,-2.175380116488878635e-03
3.181966090202331543e+01,4.028218285536538934e-01,-5.185201938807025568e-02,4.106221313700086917e-01,3.612632237579285754e-01,-8.058054616304793916e-02,4.127975114864975703e-01,4.155860479572531796e-02,2.872852677497768348e-02,-2.175380116488878635e-03
3.183986997604370117e+01,4.025359353033950427e-01,-5.190645549088056254e-02,4.106221313700086917e-01,3.612632237579285754e-01,-8.058054616304793916e-02,4.127975114864975703e-01,4.127271154546646725e-02,2.867409067216737661e-02,-2.175380116488878635e-03
3.185980606079101562e+01,4.022488330005172252e-01,-5.196552731629584115e-02,4.106221313700086917e-01,3.612632237579285754e-01,-8.058054616304793916e-02,4.127975114864975703e-01,4.098560924258864979e-02,2.861501884675209800e-02,-2.175380116488878635e-03
3.187980246543884277e+01,4.019596715005107623e-01,-5.202940675605090270e-02,4.106221313700086917e-01,3.612644588347734831e-01,-8.057857496494232052e-02,4.127978407386189152e-01,4.069521266573727925e-02,2.854916820889141782e-02,-2.175709368610223571e-03
3.189974403381347656e+01,4.016713253740801237e-01,-5.209741048839905408e-02,4.106221313700086917e-01,3.612686652587481229e-01,-8.057186145962108581e-02,4.127989621052954305e-01,4.040266011533200086e-02,2.847445097122203173e-02,-2.176830735286738872e-03
3.191973996162414551e+01,4.013802097303272864e-01,-5.217035193435720641e-02,4.106221313700086917e-01,3.612686652587481229e-01,-8.057186145962108581e-02,4.127989621052954305e-01,4.011154447157916358e-02,2.840150952526387940e-02,-2.176830735286738872e-03
3.193974733352661133e+01,4.010873306023526319e-01,-5.224800413687867573e-02,4.106221313700086917e-01,3.612686652587481229e-01,-8.057186145962108581e-02,4.127989621052954305e-01,3.981866534360450904e-02,2.832385732274241008e-02,-2.176830735286738872e-03
3.195981884002685547e+01,4.007929186345548511e-01,-5.233030347886981348e-02,4.106221313700086917e-01,3.612686652587481229e-01,-8.057186145962108581e-02,4.127989621052954305e-01,3.952425337580672826e-02,2.824155798075127233e-02,-2.176830735286738872e-03
3.197978305816650391e+01,4.004976337006175280e-01,-5.241704384962059260e-02,4.106221313700086917e-01,3.612689333669214520e-01,-8.057193623565812868e-02,4.127988672031935868e-01,3.922870033369607601e-02,2.815489238603753608e-02,-2.176735833184895164e-03
3.199974942207336426e+01,4.002003424996541381e-01,-5.250854660047779565e-02,4.106221313700086917e-01,3.612698424251309937e-01,-8.057218977425600892e-02,4.127985454243620067e-01,3.893050007452314443e-02,2.806364317377821327e-02,-2.176414054353315031e-03
